key,Current_status,Created,historyid,Status_Date,Step_Status,Tostep_Status,Issue_type
RTICSD-307,Concluído,2020-06-23T16:04:41.738-0300,3619085,2020-06-23T17:41:09.952-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-307,Concluído,2020-06-23T16:04:41.738-0300,3632503,2020-06-24T17:16:32.101-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-307,Concluído,2020-06-23T16:04:41.738-0300,3632504,2020-06-24T17:16:34.464-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-306,Concluído,2020-06-23T15:52:56.983-0300,3617785,2020-06-23T16:21:50.652-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-306,Concluído,2020-06-23T15:52:56.983-0300,3617863,2020-06-23T16:26:33.753-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-306,Concluído,2020-06-23T15:52:56.983-0300,3631564,2020-06-24T16:19:12.285-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-306,Concluído,2020-06-23T15:52:56.983-0300,3631570,2020-06-24T16:19:26.167-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-305,Concluído,2020-06-23T14:17:52.133-0300,3615682,2020-06-23T14:20:58.257-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-305,Concluído,2020-06-23T14:17:52.133-0300,3619364,2020-06-23T17:56:16.073-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-305,Concluído,2020-06-23T14:17:52.133-0300,3631673,2020-06-24T16:27:54.652-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-305,Concluído,2020-06-23T14:17:52.133-0300,3631675,2020-06-24T16:27:57.231-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-304,Concluído,2020-06-23T13:38:05.324-0300,3615277,2020-06-23T13:54:25.292-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-304,Concluído,2020-06-23T13:38:05.324-0300,3637159,2020-06-24T21:28:52.235-0300,In Progress,QA,Report an Integration Problem - Integrations CPG
RTICSD-304,Concluído,2020-06-23T13:38:05.324-0300,3641328,2020-06-25T12:34:17.258-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-304,Concluído,2020-06-23T13:38:05.324-0300,3656475,2020-06-26T14:05:16.832-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-304,Concluído,2020-06-23T13:38:05.324-0300,3660026,2020-06-26T17:15:25.896-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-303,Concluído,2020-06-23T12:29:01.912-0300,3613936,2020-06-23T12:42:56.684-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-303,Concluído,2020-06-23T12:29:01.912-0300,3618073,2020-06-23T16:40:23.055-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-303,Concluído,2020-06-23T12:29:01.912-0300,3699912,2020-07-01T17:34:46.756-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-303,Concluído,2020-06-23T12:29:01.912-0300,3699917,2020-07-01T17:34:50.725-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-302,Concluído,2020-06-23T11:56:07.239-0300,3613042,2020-06-23T12:03:37.266-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-302,Concluído,2020-06-23T11:56:07.239-0300,3613914,2020-06-23T12:42:09.832-0300,In Progress,Developers Analysis,Add New Stores to Integrations CPG
RTICSD-302,Concluído,2020-06-23T11:56:07.239-0300,3618071,2020-06-23T16:40:04.913-0300,Developers Analysis,QA,Add New Stores to Integrations CPG
RTICSD-302,Concluído,2020-06-23T11:56:07.239-0300,3635190,2020-06-24T19:51:54.912-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-301,Concluído,2020-06-23T11:51:21.441-0300,3613184,2020-06-23T12:08:44.467-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-301,Concluído,2020-06-23T11:51:21.441-0300,3613194,2020-06-23T12:09:18.117-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-300,Concluído,2020-06-23T10:17:08.380-0300,3612533,2020-06-23T11:38:22.023-0300,Backlog,In Progress,Ask a question
RTICSD-300,Concluído,2020-06-23T10:17:08.380-0300,3615201,2020-06-23T13:50:45.353-0300,In Progress,Waiting for response,Ask a question
RTICSD-300,Concluído,2020-06-23T10:17:08.380-0300,3621762,2020-06-23T20:01:40.365-0300,Waiting for response,QA,Ask a question
RTICSD-300,Concluído,2020-06-23T10:17:08.380-0300,3621763,2020-06-23T20:01:44.536-0300,QA,Done,Ask a question
RTICSD-299,Concluído,2020-06-23T09:49:48.613-0300,3611066,2020-06-23T10:01:18.226-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-299,Concluído,2020-06-23T09:49:48.613-0300,3613934,2020-06-23T12:42:49.657-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-299,Concluído,2020-06-23T09:49:48.613-0300,3699869,2020-07-01T17:33:07.568-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-299,Concluído,2020-06-23T09:49:48.613-0300,3699872,2020-07-01T17:33:12.086-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-298,Concluído,2020-06-22T22:46:39.264-0300,3610792,2020-06-23T08:59:39.266-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-298,Concluído,2020-06-22T22:46:39.264-0300,3614998,2020-06-23T13:36:49.984-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-298,Concluído,2020-06-22T22:46:39.264-0300,3622109,2020-06-23T20:20:04.316-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-298,Concluído,2020-06-22T22:46:39.264-0300,3636344,2020-06-24T20:11:53.332-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-297,Concluído,2020-06-22T22:08:38.643-0300,3610098,2020-06-22T22:27:26.689-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-297,Concluído,2020-06-22T22:08:38.643-0300,3610101,2020-06-22T22:27:50.563-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-297,Concluído,2020-06-22T22:08:38.643-0300,3660007,2020-06-26T17:14:37.621-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-297,Concluído,2020-06-22T22:08:38.643-0300,3660010,2020-06-26T17:14:42.490-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-296,Concluído,2020-06-22T21:36:52.286-0300,3613657,2020-06-23T12:28:34.132-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-296,Concluído,2020-06-22T21:36:52.286-0300,3613833,2020-06-23T12:38:27.035-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3609838,2020-06-22T21:22:44.635-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3609887,2020-06-22T21:31:20.995-0300,In Progress,Developers Analysis,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3622030,2020-06-23T20:16:07.873-0300,Developers Analysis,QA,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3629596,2020-06-24T14:16:27.416-0300,QA,Waiting for response,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3655263,2020-06-26T13:00:58.588-0300,Waiting for response,QA,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3655539,2020-06-26T13:21:17.362-0300,QA,Developers Analysis,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3679360,2020-06-30T12:58:29.349-0300,Developers Analysis,QA,Add New Stores to Integrations CPG
RTICSD-295,Concluído,2020-06-22T20:55:22.541-0300,3679607,2020-06-30T13:09:41.717-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-294,Concluído,2020-06-22T20:52:22.696-0300,3613205,2020-06-23T12:10:03.193-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-294,Concluído,2020-06-22T20:52:22.696-0300,3614534,2020-06-23T13:11:55.559-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-293,Waiting for response,2020-06-22T17:51:05.166-0300,3608464,2020-06-22T18:07:35.390-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-293,Waiting for response,2020-06-22T17:51:05.166-0300,3609238,2020-06-22T20:17:11.883-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-293,Waiting for response,2020-06-22T17:51:05.166-0300,3616100,2020-06-23T14:40:02.496-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-293,Waiting for response,2020-06-22T17:51:05.166-0300,3636588,2020-06-24T20:33:19.724-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-292,Concluído,2020-06-22T17:00:51.541-0300,3608190,2020-06-22T17:26:35.087-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-292,Concluído,2020-06-22T17:00:51.541-0300,3608482,2020-06-22T18:10:10.695-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-292,Concluído,2020-06-22T17:00:51.541-0300,3614582,2020-06-23T13:14:20.276-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-292,Concluído,2020-06-22T17:00:51.541-0300,3616706,2020-06-23T15:13:58.397-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-292,Concluído,2020-06-22T17:00:51.541-0300,3616708,2020-06-23T15:14:01.885-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-291,Concluído,2020-06-22T16:54:16.335-0300,3608191,2020-06-22T17:26:53.450-0300,Backlog,In Progress,Change Scheduling of Integration  CPG
RTICSD-291,Concluído,2020-06-22T16:54:16.335-0300,3608449,2020-06-22T18:05:19.954-0300,In Progress,Done,Change Scheduling of Integration  CPG
RTICSD-290,Concluído,2020-06-22T16:38:31.622-0300,3608900,2020-06-22T19:06:09.331-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-290,Concluído,2020-06-22T16:38:31.622-0300,3609197,2020-06-22T20:06:53.436-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-290,Concluído,2020-06-22T16:38:31.622-0300,3636927,2020-06-24T21:04:33.460-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-290,Concluído,2020-06-22T16:38:31.622-0300,3655248,2020-06-26T12:59:51.714-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-290,Concluído,2020-06-22T16:38:31.622-0300,3655259,2020-06-26T13:00:25.646-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-290,Concluído,2020-06-22T16:38:31.622-0300,3692073,2020-07-01T09:46:32.565-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-290,Concluído,2020-06-22T16:38:31.622-0300,3692074,2020-07-01T09:46:34.712-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-289,Concluído,2020-06-22T15:34:13.699-0300,3609245,2020-06-22T20:19:11.887-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-289,Concluído,2020-06-22T15:34:13.699-0300,3609253,2020-06-22T20:20:46.445-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-289,Concluído,2020-06-22T15:34:13.699-0300,3659997,2020-06-26T17:14:21.515-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-289,Concluído,2020-06-22T15:34:13.699-0300,3660000,2020-06-26T17:14:26.348-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-288,Concluído,2020-06-22T15:31:29.086-0300,3607828,2020-06-22T16:21:22.525-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-288,Concluído,2020-06-22T15:31:29.086-0300,3607908,2020-06-22T16:37:57.697-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-288,Concluído,2020-06-22T15:31:29.086-0300,3654914,2020-06-26T12:44:38.722-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-288,Concluído,2020-06-22T15:31:29.086-0300,3654916,2020-06-26T12:44:40.909-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-287,Concluído,2020-06-22T15:27:36.298-0300,3609340,2020-06-22T20:28:18.808-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-287,Concluído,2020-06-22T15:27:36.298-0300,3609463,2020-06-22T20:30:54.845-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-287,Concluído,2020-06-22T15:27:36.298-0300,3659990,2020-06-26T17:14:06.164-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-287,Concluído,2020-06-22T15:27:36.298-0300,3659992,2020-06-26T17:14:10.097-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3605618,2020-06-22T15:03:16.496-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3610159,2020-06-22T22:39:57.428-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3613223,2020-06-23T12:11:15.648-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3615235,2020-06-23T13:53:02.037-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3630533,2020-06-24T15:08:56.883-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3669606,2020-06-29T13:40:52.913-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3670271,2020-06-29T14:44:00.155-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-286,Concluído,2020-06-22T14:57:47.889-0300,3670272,2020-06-29T14:44:03.333-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-285,Concluído,2020-06-22T13:44:22.202-0300,3609464,2020-06-22T20:31:36.102-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-285,Concluído,2020-06-22T13:44:22.202-0300,3609500,2020-06-22T20:32:28.977-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-285,Concluído,2020-06-22T13:44:22.202-0300,3659984,2020-06-26T17:13:53.630-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-285,Concluído,2020-06-22T13:44:22.202-0300,3659985,2020-06-26T17:13:57.112-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-284,Concluído,2020-06-22T13:39:48.082-0300,3606176,2020-06-22T15:52:40.286-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-284,Concluído,2020-06-22T13:39:48.082-0300,3607664,2020-06-22T16:00:54.330-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-284,Concluído,2020-06-22T13:39:48.082-0300,3654850,2020-06-26T12:42:29.209-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-284,Concluído,2020-06-22T13:39:48.082-0300,3654851,2020-06-26T12:42:30.966-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-283,Concluído,2020-06-22T13:29:15.288-0300,3604982,2020-06-22T13:46:40.231-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-283,Concluído,2020-06-22T13:29:15.288-0300,3605027,2020-06-22T13:52:24.726-0300,In Progress,Developers Analysis,Add New Stores to Integrations CPG
RTICSD-283,Concluído,2020-06-22T13:29:15.288-0300,3605542,2020-06-22T14:56:29.921-0300,Developers Analysis,QA,Add New Stores to Integrations CPG
RTICSD-283,Concluído,2020-06-22T13:29:15.288-0300,3605782,2020-06-22T15:23:03.842-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-282,Concluído,2020-06-22T12:42:43.007-0300,3605188,2020-06-22T14:16:43.544-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-282,Concluído,2020-06-22T12:42:43.007-0300,3605343,2020-06-22T14:37:52.489-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-281,Concluído,2020-06-22T11:55:34.743-0300,3607977,2020-06-22T16:48:43.223-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-281,Concluído,2020-06-22T11:55:34.743-0300,3608496,2020-06-22T18:11:19.361-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-281,Concluído,2020-06-22T11:55:34.743-0300,3611232,2020-06-23T10:17:01.841-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-281,Concluído,2020-06-22T11:55:34.743-0300,3611233,2020-06-23T10:17:03.900-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-280,Concluído,2020-06-22T11:29:28.428-0300,3613593,2020-06-23T12:25:46.314-0300,Backlog,In Progress,Change Scheduling of Integration  CPG
RTICSD-280,Concluído,2020-06-22T11:29:28.428-0300,3613594,2020-06-23T12:25:48.585-0300,In Progress,Waiting for response,Change Scheduling of Integration  CPG
RTICSD-280,Concluído,2020-06-22T11:29:28.428-0300,3615285,2020-06-23T13:54:40.095-0300,Waiting for response,Developers Analysis,Change Scheduling of Integration  CPG
RTICSD-280,Concluído,2020-06-22T11:29:28.428-0300,3617658,2020-06-23T16:15:19.616-0300,Developers Analysis,QA,Change Scheduling of Integration  CPG
RTICSD-280,Concluído,2020-06-22T11:29:28.428-0300,3617659,2020-06-23T16:15:23.857-0300,QA,Done,Change Scheduling of Integration  CPG
